ID,shape,outlierType,outlierPosition,choice,success,rt,majorityOfMostRegularShapes,rot1,rot2,rot3,rot4,rot5,rot6,dil1,dil2,dil3,dil4,dil5,dil6,usedTouchscreen,population,age,classe
LOME,hinge,2,3,3,1,930,True,1,4,5,2,3,6,3,6,1,4,5,2,True,baboons,,
LOME,trapezoid,1,2,0,0,2820,False,1,5,2,3,4,6,6,4,5,2,1,3,True,baboons,,
LOME,trapezoid,0,2,1,0,2359,True,4,6,3,2,1,5,5,3,2,6,1,4,True,baboons,,
LOME,rectangle,1,1,0,0,1580,True,5,3,4,1,2,6,5,4,6,2,3,1,True,baboons,,
LOME,hinge,2,5,4,0,910,False,3,6,2,5,1,4,6,2,5,4,1,3,True,baboons,,
LOME,hinge,3,3,4,0,871,False,3,4,1,5,6,2,5,1,6,4,2,3,True,baboons,,
LOME,square,3,5,5,1,1170,False,1,3,6,2,5,4,3,6,4,1,5,2,True,baboons,,
LOME,parallelogram,0,3,5,0,1500,False,5,3,6,4,2,1,4,6,5,2,3,1,True,baboons,,
LOME,losange,3,0,1,0,1250,True,6,1,5,4,2,3,6,5,3,2,4,1,True,baboons,,
LOME,isoTrapezoid,2,4,3,0,2641,True,6,3,2,1,5,4,6,2,1,4,5,3,True,baboons,,
LOME,isoTrapezoid,0,1,1,1,1811,False,6,1,2,3,4,5,3,5,6,1,2,4,True,baboons,,
LOME,trapezoid,1,2,1,0,1770,True,2,5,3,4,6,1,5,1,2,4,3,6,True,baboons,,
LOME,hinge,0,3,4,0,2041,False,2,6,3,4,1,5,2,5,1,3,4,6,True,baboons,,
LOME,isoTrapezoid,1,4,4,1,2830,False,2,6,5,1,3,4,6,4,5,2,1,3,True,baboons,,
LOME,square,2,5,5,1,939,True,4,1,5,2,3,6,5,3,2,1,4,6,True,baboons,,
LOME,kite,3,5,5,1,750,False,5,2,6,4,3,1,6,2,5,3,4,1,True,baboons,,
LOME,trapezoid,3,4,4,1,1170,False,6,5,2,3,1,4,3,5,1,2,4,6,True,baboons,,
LOME,square,0,5,4,0,871,True,2,6,4,5,1,3,5,3,4,2,1,6,True,baboons,,
LOME,rustedHinge,0,5,3,0,1770,False,3,1,4,6,5,2,1,4,2,5,6,3,True,baboons,,
LOME,losange,3,1,0,0,2900,False,6,5,2,4,3,1,1,4,3,2,5,6,True,baboons,,
LOME,rustedHinge,3,4,5,0,1189,True,5,3,4,6,2,1,5,4,3,2,6,1,True,baboons,,
LOME,parallelogram,2,3,3,1,2119,True,4,1,2,3,5,6,2,5,1,3,4,6,True,baboons,,
LOME,rectangle,3,2,5,0,1828,False,6,4,5,2,1,3,6,5,2,4,3,1,True,baboons,,
LOME,trapezoid,2,2,2,1,2160,True,1,4,3,2,6,5,3,5,6,4,2,1,True,baboons,,
LOME,trapezoid,3,2,4,0,1469,True,5,4,3,6,1,2,5,4,1,2,6,3,True,baboons,,
LOME,kite,0,1,5,0,1080,False,6,5,4,2,3,1,5,4,6,3,1,2,True,baboons,,
LOME,losange,1,1,1,1,1750,True,2,4,6,3,5,1,6,5,1,3,4,2,True,baboons,,
LOME,hinge,3,2,4,0,1799,True,4,5,3,6,2,1,3,6,5,4,2,1,True,baboons,,
LOME,rightKite,1,5,3,0,2010,True,1,5,3,2,4,6,3,1,2,4,6,5,True,baboons,,
LOME,rectangle,2,4,4,1,770,True,3,4,1,2,6,5,5,6,2,4,3,1,True,baboons,,
LOME,rectangle,0,5,3,0,1041,True,6,4,3,1,2,5,1,5,6,3,2,4,True,baboons,,
LOME,hinge,0,0,4,0,682,True,5,4,2,3,1,6,3,4,6,2,5,1,True,baboons,,
LOME,isoTrapezoid,2,2,5,0,2561,False,5,3,2,6,4,1,3,2,6,1,5,4,True,baboons,,
LOME,square,3,4,3,0,2330,True,6,3,4,2,1,5,5,4,3,2,6,1,True,baboons,,
LOME,parallelogram,3,0,0,1,1391,False,1,4,5,3,6,2,6,2,3,5,4,1,True,baboons,,
LOME,losange,2,3,1,0,2561,True,6,1,2,3,4,5,5,3,2,6,4,1,True,baboons,,
LOME,rectangle,0,3,3,1,1119,False,5,6,3,1,2,4,6,2,4,5,3,1,True,baboons,,
LOME,random,0,3,5,0,1660,True,2,4,6,3,5,1,4,2,1,6,5,3,True,baboons,,
LOME,rectangle,2,3,2,0,2719,False,5,3,4,1,2,6,5,6,4,3,1,2,True,baboons,,
LOME,random,1,2,2,1,1670,False,6,1,3,5,2,4,3,2,4,1,5,6,True,baboons,,
LOME,square,2,3,1,0,2631,False,5,6,3,1,4,2,4,1,6,5,2,3,True,baboons,,
LOME,trapezoid,0,5,3,0,920,False,2,3,5,6,1,4,2,4,1,5,6,3,True,baboons,,
LOME,random,2,4,4,1,1879,True,3,1,2,6,5,4,2,4,3,1,5,6,True,baboons,,
LOME,square,1,3,0,0,1279,True,6,1,5,4,2,3,4,6,2,1,3,5,True,baboons,,
LOME,rectangle,3,2,2,1,879,True,3,5,6,2,1,4,6,4,3,1,2,5,True,baboons,,
LOME,hinge,1,0,3,0,2279,False,5,3,6,1,4,2,6,2,1,4,5,3,True,baboons,,
LOME,rightKite,0,2,4,0,1559,False,3,2,5,6,1,4,6,4,2,5,1,3,True,baboons,,
LOME,rustedHinge,2,0,0,1,910,True,1,2,4,3,6,5,6,4,2,1,5,3,True,baboons,,
LOME,parallelogram,1,1,1,1,2361,False,1,5,2,4,6,3,1,5,3,4,2,6,True,baboons,,
LOME,rustedHinge,3,1,5,0,961,False,4,5,2,1,3,6,3,6,2,5,1,4,True,baboons,,
LOME,rustedHinge,2,1,5,0,869,False,2,4,3,5,6,1,1,4,2,5,3,6,True,baboons,,
LOME,parallelogram,3,1,1,1,910,True,4,6,3,2,5,1,3,1,6,4,5,2,True,baboons,,
LOME,kite,2,4,4,1,619,True,1,5,3,4,2,6,1,5,2,4,3,6,True,baboons,,
LOME,isoTrapezoid,3,0,4,0,3980,True,5,2,1,6,3,4,6,2,5,4,1,3,True,baboons,,
LOME,rightKite,1,4,4,1,2361,False,1,2,3,6,5,4,5,3,1,2,6,4,True,baboons,,
LOME,losange,0,1,4,0,2051,False,6,2,4,5,1,3,4,2,5,3,6,1,True,baboons,,
LOME,rightKite,2,0,0,1,951,True,6,2,1,3,4,5,2,6,1,3,4,5,True,baboons,,
LOME,kite,0,3,3,1,1719,True,6,1,3,5,4,2,1,2,4,6,5,3,True,baboons,,
LOME,trapezoid,2,1,5,0,2650,True,2,6,5,1,4,3,4,1,6,2,5,3,True,baboons,,
LOME,hinge,3,2,2,1,1109,False,3,6,1,5,4,2,2,6,1,3,5,4,True,baboons,,
LOME,losange,2,4,4,1,2449,True,5,3,2,4,1,6,5,3,4,1,6,2,True,baboons,,
LOME,rectangle,3,1,0,0,1721,True,1,5,6,2,4,3,3,2,6,5,1,4,True,baboons,,
LOME,rustedHinge,1,5,3,0,2500,False,4,2,3,6,5,1,6,4,3,1,2,5,True,baboons,,
LOME,losange,1,0,0,1,2199,True,6,5,3,1,4,2,6,2,1,4,5,3,True,baboons,,
LOME,hinge,0,0,4,0,2660,False,6,3,5,2,1,4,2,1,5,3,6,4,True,baboons,,
LOME,rustedHinge,2,5,3,0,701,False,4,3,6,1,5,2,1,5,6,3,4,2,True,baboons,,
LOME,rightKite,2,0,3,0,1041,False,5,4,2,1,3,6,5,6,1,3,4,2,True,baboons,,
LOME,losange,3,3,2,0,2180,True,3,4,6,5,1,2,1,3,2,5,4,6,True,baboons,,
LOME,rightKite,0,1,0,0,2740,False,2,5,1,4,6,3,5,3,1,6,2,4,True,baboons,,
LOME,hinge,2,4,4,1,920,False,6,4,2,1,5,3,4,1,3,5,6,2,True,baboons,,
LOME,isoTrapezoid,0,4,4,1,2129,False,5,3,2,6,1,4,1,5,6,4,3,2,True,baboons,,
LOME,random,0,4,1,0,1859,True,1,6,3,4,2,5,3,1,4,6,2,5,True,baboons,,
LOME,random,3,0,5,0,3639,True,2,4,6,3,5,1,3,6,5,1,4,2,True,baboons,,
LOME,kite,3,1,5,0,2240,True,3,1,5,4,6,2,4,1,6,3,5,2,True,baboons,,
LOME,square,3,5,1,0,1699,True,6,1,2,3,5,4,1,2,5,3,6,4,True,baboons,,
LOME,losange,1,5,4,0,1840,False,2,3,5,4,6,1,2,5,1,4,3,6,True,baboons,,
LOME,losange,3,1,2,0,2391,False,1,3,4,6,5,2,1,3,2,4,5,6,True,baboons,,
LOME,parallelogram,0,1,4,0,1770,True,3,5,4,6,1,2,4,5,2,6,3,1,True,baboons,,
LOME,square,1,5,5,1,939,True,4,5,6,2,1,3,5,2,3,6,1,4,True,baboons,,
LOME,trapezoid,0,4,5,0,1719,False,3,5,6,1,4,2,5,1,3,4,2,6,True,baboons,,
LOME,random,2,3,3,1,3691,True,4,6,5,2,3,1,2,6,3,5,1,4,True,baboons,,
LOME,rectangle,2,1,1,1,689,True,5,6,4,2,1,3,1,2,3,5,6,4,True,baboons,,
LOME,isoTrapezoid,3,0,5,0,1850,False,5,4,3,2,1,6,5,6,3,4,2,1,True,baboons,,
LOME,rectangle,2,0,1,0,2221,False,1,2,5,4,6,3,3,6,1,4,2,5,True,baboons,,
LOME,rustedHinge,1,2,0,0,1441,True,6,3,2,4,1,5,4,1,2,6,5,3,True,baboons,,
LOME,rustedHinge,0,5,1,0,1359,False,1,2,6,4,3,5,2,4,3,5,1,6,True,baboons,,
LOME,hinge,3,2,0,0,1670,True,1,6,3,2,4,5,2,3,1,4,5,6,True,baboons,,
LOME,isoTrapezoid,1,1,1,1,1049,False,5,6,1,4,2,3,4,6,3,2,5,1,True,baboons,,
LOME,parallelogram,1,2,4,0,2969,False,6,2,1,3,5,4,3,2,5,4,6,1,True,baboons,,
LOME,parallelogram,3,4,3,0,1299,False,1,3,4,6,5,2,6,3,5,1,4,2,True,baboons,,
LOME,parallelogram,0,0,0,1,1340,False,1,3,5,6,2,4,5,2,1,3,6,4,True,baboons,,
LOME,losange,0,2,4,0,1951,False,5,6,4,2,1,3,3,4,1,2,6,5,True,baboons,,
LOME,parallelogram,2,5,5,1,799,True,6,1,5,2,4,3,2,4,5,6,1,3,True,baboons,,
LOME,random,3,2,2,1,4729,False,4,5,6,3,2,1,1,6,3,2,4,5,True,baboons,,
LOME,trapezoid,1,0,0,1,1721,True,1,5,3,2,6,4,3,2,1,6,5,4,True,baboons,,
LOME,square,1,2,1,0,2750,False,4,6,2,5,3,1,4,3,2,1,5,6,True,baboons,,
LOME,isoTrapezoid,1,0,3,0,1531,True,5,1,4,6,3,2,1,5,2,4,6,3,True,baboons,,
LOME,trapezoid,2,1,4,0,1619,False,5,1,4,3,6,2,6,3,5,4,1,2,True,baboons,,
LOME,random,1,3,0,0,1449,True,6,1,3,2,4,5,6,2,5,1,4,3,True,baboons,,
LOME,rustedHinge,2,5,3,0,3090,True,4,5,2,1,3,6,6,4,2,1,3,5,True,baboons,,
LOME,losange,2,0,4,0,3711,False,3,5,4,2,6,1,3,1,5,4,6,2,True,baboons,,
LOME,kite,2,5,5,1,1061,False,1,2,3,4,5,6,6,3,5,2,4,1,True,baboons,,
LOME,square,2,3,3,1,881,True,5,6,1,2,3,4,2,3,5,6,1,4,True,baboons,,
LOME,rightKite,3,5,1,0,1570,True,2,1,6,3,5,4,3,4,2,5,1,6,True,baboons,,
LOME,parallelogram,2,3,3,1,2379,False,4,1,3,6,5,2,5,3,2,6,4,1,True,baboons,,
LOME,hinge,0,3,0,0,1139,True,6,1,4,3,2,5,5,3,6,1,2,4,True,baboons,,
LOME,trapezoid,3,4,2,0,3670,True,5,3,6,1,2,4,6,5,3,4,1,2,True,baboons,,
LOME,kite,1,1,1,1,2000,True,3,2,5,1,4,6,3,6,5,4,1,2,True,baboons,,
LOME,trapezoid,0,3,3,1,861,True,2,1,3,6,5,4,5,2,3,4,1,6,True,baboons,,
LOME,rightKite,3,1,5,0,1000,False,4,6,5,3,2,1,3,5,1,6,2,4,True,baboons,,
LOME,isoTrapezoid,2,1,5,0,2471,False,1,3,4,5,6,2,6,4,1,5,3,2,True,baboons,,
LOME,random,2,4,4,1,1201,False,1,3,2,4,6,5,3,6,5,4,1,2,True,baboons,,
LOME,isoTrapezoid,3,2,5,0,3561,True,4,6,5,3,1,2,4,6,5,3,2,1,True,baboons,,
LOME,random,1,1,1,1,1201,False,2,6,4,5,3,1,1,5,2,6,4,3,True,baboons,,
LOME,rustedHinge,0,0,4,0,1619,True,3,4,2,5,1,6,2,6,3,5,4,1,True,baboons,,
LOME,random,0,3,0,0,3109,False,2,6,3,4,1,5,5,3,6,2,1,4,True,baboons,,
LOME,rectangle,1,1,1,1,1309,False,6,5,3,1,2,4,4,3,2,1,6,5,True,baboons,,
LOME,kite,2,2,2,1,1010,True,2,4,5,6,3,1,6,1,2,3,5,4,True,baboons,,
LOME,rightKite,1,2,2,1,3359,True,2,3,5,1,6,4,6,5,3,1,2,4,True,baboons,,
LOME,square,2,4,5,0,1359,False,6,5,3,4,1,2,4,2,6,3,5,1,True,baboons,,
LOME,rectangle,0,5,0,0,1451,False,1,3,2,4,5,6,3,4,1,2,6,5,True,baboons,,
LOME,trapezoid,3,2,3,0,3279,False,5,3,6,1,4,2,6,1,2,3,5,4,True,baboons,,
LOME,rightKite,2,0,0,1,4301,True,5,3,2,6,4,1,6,1,4,5,3,2,True,baboons,,
LOME,rectangle,1,3,4,0,1309,True,4,2,3,5,6,1,5,3,4,6,1,2,True,baboons,,
LOME,trapezoid,1,2,2,1,1479,False,5,4,6,2,1,3,6,1,4,2,3,5,True,baboons,,
LOME,kite,0,5,5,1,980,False,5,2,6,4,3,1,3,4,2,5,1,6,True,baboons,,
LOME,rustedHinge,3,2,0,0,1920,False,1,4,2,6,3,5,6,1,2,4,3,5,True,baboons,,
LOME,hinge,1,5,3,0,1080,True,4,3,5,6,2,1,5,2,6,3,1,4,True,baboons,,
LOME,rectangle,0,2,5,0,1061,True,5,4,2,6,3,1,1,3,5,2,6,4,True,baboons,,
LOME,isoTrapezoid,2,3,0,0,1121,True,1,4,2,6,3,5,5,2,1,4,3,6,True,baboons,,
LOME,rectangle,3,3,3,1,660,False,4,2,3,1,5,6,1,3,6,5,2,4,True,baboons,,
LOME,square,0,0,1,0,2852,False,4,3,1,2,5,6,1,4,3,5,2,6,True,baboons,,
LOME,rightKite,1,2,5,0,3199,False,3,6,1,5,4,2,5,4,3,2,1,6,True,baboons,,
LOME,isoTrapezoid,0,4,1,0,2330,True,5,1,6,2,4,3,6,3,2,4,5,1,True,baboons,,
LOME,losange,0,4,4,1,1031,True,3,2,1,5,6,4,2,4,6,1,3,5,True,baboons,,
LOME,rustedHinge,3,3,1,0,2211,True,2,5,3,1,4,6,2,1,5,6,3,4,True,baboons,,
LOME,square,0,4,1,0,1701,True,6,1,5,4,2,3,5,3,1,6,2,4,True,baboons,,
LOME,hinge,1,4,4,1,1430,False,2,4,1,3,6,5,3,5,2,6,4,1,True,baboons,,
LOME,kite,3,4,1,0,3561,False,4,6,3,1,5,2,3,4,1,2,5,6,True,baboons,,
LOME,parallelogram,3,0,0,1,1279,True,5,1,3,6,4,2,3,2,5,4,6,1,True,baboons,,
LOME,hinge,2,3,3,1,781,True,3,4,2,5,6,1,6,5,1,4,3,2,True,baboons,,
LOME,rightKite,0,5,2,0,2891,True,4,3,1,2,6,5,3,5,2,4,1,6,True,baboons,,
LOME,kite,1,4,5,0,650,False,4,2,6,3,5,1,6,5,3,1,2,4,True,baboons,,
LOME,square,3,5,1,0,2279,False,1,4,5,3,2,6,3,4,2,1,6,5,True,baboons,,
LOME,kite,0,3,1,0,1840,True,4,1,2,3,6,5,1,6,5,2,3,4,True,baboons,,
LOME,parallelogram,1,1,5,0,10,True,5,2,1,6,3,4,2,5,3,1,6,4,True,baboons,,
LOME,losange,3,0,1,0,3480,False,3,2,6,1,5,4,1,4,6,3,2,5,True,baboons,,
LOME,kite,1,1,1,1,1311,False,3,4,2,5,6,1,6,2,5,4,1,3,True,baboons,,
LOME,trapezoid,0,0,5,0,3301,False,6,1,3,2,4,5,5,3,4,6,1,2,True,baboons,,
LOME,rightKite,0,2,1,0,1182,True,2,1,5,3,6,4,2,3,4,6,1,5,True,baboons,,
LOME,rustedHinge,2,1,1,1,1250,True,5,2,6,1,4,3,4,6,3,5,2,1,True,baboons,,
LOME,square,0,0,5,0,2561,False,5,2,1,3,4,6,5,3,4,2,1,6,True,baboons,,
LOME,hinge,2,2,4,0,529,False,4,3,5,2,1,6,4,6,5,2,3,1,True,baboons,,
LOME,losange,0,3,0,0,2201,False,5,4,1,6,2,3,2,6,4,5,1,3,True,baboons,,
LOME,rectangle,0,0,4,0,3281,False,6,2,5,4,1,3,1,6,2,3,5,4,True,baboons,,
LOME,square,1,0,0,1,1160,False,6,5,1,4,3,2,4,5,1,2,6,3,True,baboons,,
LOME,rectangle,0,2,5,0,1721,True,1,2,5,3,4,6,1,3,6,2,5,4,True,baboons,,
LOME,isoTrapezoid,0,5,1,0,3500,False,2,6,3,5,1,4,5,1,3,2,6,4,True,baboons,,
LOME,kite,1,4,1,0,1311,True,4,6,2,1,3,5,6,5,4,3,2,1,True,baboons,,
LOME,isoTrapezoid,3,5,5,1,1561,False,4,6,2,3,5,1,5,4,6,2,3,1,True,baboons,,
LOME,hinge,2,2,2,1,1221,True,4,2,1,6,5,3,1,5,4,3,6,2,True,baboons,,
LOME,rightKite,1,3,0,0,1449,True,6,1,2,5,3,4,4,5,3,1,2,6,True,baboons,,
LOME,rectangle,1,5,1,0,1250,False,2,5,4,3,1,6,5,6,1,4,3,2,True,baboons,,
LOME,isoTrapezoid,2,1,0,0,1549,False,6,2,3,4,1,5,5,2,6,3,4,1,True,baboons,,
LOME,rustedHinge,2,4,5,0,1639,False,5,3,4,6,1,2,2,1,6,3,5,4,True,baboons,,
LOME,rustedHinge,3,4,2,0,2980,False,3,4,1,6,5,2,5,1,6,3,4,2,True,baboons,,
LOME,trapezoid,2,2,5,0,4920,False,4,5,3,6,1,2,2,3,4,6,1,5,True,baboons,,
LOME,rightKite,3,2,2,1,1711,True,4,3,5,1,6,2,6,2,3,5,4,1,True,baboons,,
LOME,losange,2,2,2,1,3760,False,1,5,6,4,3,2,5,2,6,1,3,4,True,baboons,,
LOME,kite,3,3,3,1,711,False,5,1,2,4,6,3,3,5,6,4,1,2,True,baboons,,
LOME,rightKite,0,4,5,0,2809,False,3,4,2,5,6,1,4,1,2,5,6,3,True,baboons,,
LOME,trapezoid,1,4,4,1,969,False,6,4,2,1,5,3,6,2,4,3,5,1,True,baboons,,
LOME,rectangle,3,1,3,0,3170,True,5,2,1,6,3,4,1,6,2,4,5,3,True,baboons,,
LOME,square,2,0,5,0,2391,False,4,6,5,3,2,1,1,5,4,6,2,3,True,baboons,,
LOME,hinge,0,4,0,0,2381,True,6,5,3,1,4,2,1,4,6,3,5,2,True,baboons,,
LOME,square,1,1,0,0,1561,True,5,6,2,3,4,1,6,2,5,4,3,1,True,baboons,,
LOME,trapezoid,1,5,5,1,1352,True,4,1,2,5,3,6,3,2,4,6,1,5,True,baboons,,
LOME,trapezoid,0,5,1,0,1281,True,4,1,5,6,2,3,1,3,2,6,4,5,True,baboons,,
LOME,hinge,1,2,5,0,2820,True,2,5,3,4,6,1,1,5,4,6,3,2,True,baboons,,
LOME,rightKite,1,3,3,1,1260,False,6,1,3,4,2,5,5,1,6,3,2,4,True,baboons,,
LOME,parallelogram,0,5,2,0,4039,False,5,2,6,1,3,4,3,4,5,2,1,6,True,baboons,,
LOME,rustedHinge,0,1,3,0,2779,True,1,2,4,6,5,3,1,5,4,6,2,3,True,baboons,,
LOME,rectangle,1,3,3,1,1029,True,1,6,4,2,5,3,6,1,3,2,5,4,True,baboons,,
LOME,parallelogram,2,2,2,1,1779,False,1,3,6,4,5,2,2,6,1,4,5,3,True,baboons,,
LOME,random,3,1,4,0,1000,True,1,4,3,5,6,2,4,2,6,3,1,5,True,baboons,,
LOME,losange,1,3,3,1,1119,False,2,3,1,6,4,5,1,5,2,6,3,4,True,baboons,,
LOME,random,0,5,1,0,2029,False,6,1,4,2,5,3,3,1,4,5,6,2,True,baboons,,
LOME,hinge,0,3,5,0,1279,False,5,2,3,4,6,1,3,4,2,6,1,5,True,baboons,,
LOME,square,3,4,2,0,2080,True,4,6,2,5,1,3,1,6,3,5,2,4,True,baboons,,
LOME,square,2,4,4,1,650,True,2,5,1,3,4,6,2,5,6,1,3,4,True,baboons,,
LOME,parallelogram,3,0,3,0,2029,False,2,4,1,6,3,5,1,6,5,3,2,4,True,baboons,,
LOME,parallelogram,0,3,5,0,1619,True,6,4,5,3,2,1,2,1,6,5,4,3,True,baboons,,
LOME,kite,0,3,1,0,1229,True,3,2,5,1,6,4,4,1,5,3,6,2,True,baboons,,
LOME,parallelogram,1,3,0,0,3330,False,6,3,2,4,5,1,2,5,1,6,3,4,True,baboons,,
LOME,rightKite,2,1,1,1,2000,True,2,5,4,1,6,3,5,2,3,4,1,6,True,baboons,,
LOME,hinge,1,3,3,1,1211,False,2,4,6,5,3,1,2,6,4,3,5,1,True,baboons,,
LOME,rustedHinge,1,1,4,0,3100,True,3,2,4,5,6,1,3,6,5,1,4,2,True,baboons,,
LOME,isoTrapezoid,1,2,4,0,1420,True,1,5,2,3,6,4,4,6,5,2,1,3,True,baboons,,
LOME,random,3,4,0,0,1439,False,6,3,1,5,2,4,5,6,1,2,3,4,True,baboons,,
LOME,rustedHinge,0,0,1,0,3121,False,6,1,3,5,2,4,5,3,2,4,6,1,True,baboons,,
LOME,trapezoid,3,0,3,0,4820,True,2,5,1,6,3,4,2,3,4,6,1,5,True,baboons,,
LOME,kite,2,5,5,1,2420,False,3,2,4,6,5,1,5,6,2,3,1,4,True,baboons,,
LOME,kite,3,2,2,1,2270,True,6,4,5,3,1,2,2,1,5,4,3,6,True,baboons,,
LOME,rightKite,3,1,3,0,1459,False,6,4,2,1,3,5,6,1,5,2,4,3,True,baboons,,
LOME,isoTrapezoid,3,3,0,0,1549,True,1,3,6,5,4,2,2,4,3,5,1,6,True,baboons,,
LOME,rustedHinge,1,4,0,0,3961,False,5,4,6,2,1,3,1,4,3,5,2,6,True,baboons,,
LOME,losange,0,3,5,0,2092,True,5,6,2,3,4,1,4,2,3,1,6,5,True,baboons,,
LOME,random,1,3,3,1,781,True,5,4,1,2,6,3,4,2,3,1,5,6,True,baboons,,
LOME,hinge,3,4,1,0,2221,False,2,4,3,1,6,5,5,6,1,2,4,3,True,baboons,,
LOME,isoTrapezoid,0,5,1,0,1711,True,2,6,4,5,3,1,6,3,2,1,5,4,True,baboons,,
LOME,parallelogram,2,0,0,1,2641,True,3,5,2,4,6,1,5,4,1,6,2,3,True,baboons,,
LOME,rectangle,2,5,5,1,779,True,4,1,3,6,5,2,2,5,1,6,4,3,True,baboons,,
LOME,trapezoid,3,4,2,0,2500,False,3,2,5,1,4,6,6,1,2,3,4,5,True,baboons,,
LOME,losange,3,0,5,0,2000,True,2,6,5,3,4,1,6,1,2,3,5,4,True,baboons,,
LOME,rightKite,2,4,5,0,2689,False,1,5,3,4,2,6,6,1,3,5,4,2,True,baboons,,
LOME,isoTrapezoid,1,1,1,1,1121,False,4,5,2,6,1,3,1,2,5,4,6,3,True,baboons,,
LOME,losange,1,5,1,0,1500,True,4,6,3,1,5,2,4,2,3,6,1,5,True,baboons,,
LOME,hinge,3,0,2,0,2240,True,3,5,6,4,2,1,6,1,2,5,3,4,True,baboons,,
LOME,square,3,1,4,0,1611,False,2,4,5,6,1,3,2,3,4,1,6,5,True,baboons,,
LOME,parallelogram,3,2,4,0,1570,True,4,1,2,5,6,3,6,5,1,4,2,3,True,baboons,,
LOME,random,1,5,5,1,1029,False,5,4,3,1,2,6,5,3,1,2,4,6,True,baboons,,
LOME,isoTrapezoid,2,5,2,0,1689,True,3,1,6,5,2,4,3,2,4,6,5,1,True,baboons,,
LOME,random,0,3,0,0,2580,True,6,3,1,4,2,5,4,1,5,3,2,6,True,baboons,,
LOME,random,2,5,5,1,2400,False,1,2,6,4,3,5,5,3,6,4,1,2,True,baboons,,
LOME,losange,2,0,5,0,2850,True,3,1,2,5,4,6,4,2,3,5,1,6,True,baboons,,
LOME,kite,2,2,2,1,699,True,5,2,3,1,6,4,6,4,3,1,5,2,True,baboons,,
LOME,rectangle,3,0,1,0,2398,False,4,1,2,6,3,5,3,5,6,4,2,1,True,baboons,,
LOME,random,2,1,4,0,1799,True,4,2,3,1,6,5,5,1,2,6,3,4,True,baboons,,
LOME,rustedHinge,3,5,0,0,1180,True,6,3,5,2,1,4,5,6,2,3,4,1,True,baboons,,
LOME,trapezoid,2,2,4,0,1439,True,2,6,5,3,1,4,4,3,2,6,5,1,True,baboons,,
LOME,square,0,0,3,0,1701,True,3,2,4,1,6,5,5,6,3,4,2,1,True,baboons,,
LOME,parallelogram,1,1,2,0,1891,True,4,2,5,3,6,1,3,2,6,5,4,1,True,baboons,,
LOME,rectangle,2,4,4,1,1238,False,1,6,4,2,5,3,3,1,4,2,6,5,True,baboons,,
LOME,kite,0,2,0,0,2951,False,1,5,6,3,2,4,4,5,6,1,3,2,True,baboons,,
LOME,kite,1,3,4,0,1490,True,5,1,2,4,6,3,4,6,5,3,2,1,True,baboons,,
LOME,hinge,2,2,4,0,920,False,3,5,4,2,1,6,4,6,3,5,2,1,True,baboons,,
LOME,trapezoid,2,2,0,0,3631,True,1,6,2,5,4,3,5,6,4,1,2,3,True,baboons,,
LOME,hinge,2,3,3,1,1049,True,5,4,3,6,2,1,1,2,6,4,5,3,True,baboons,,
LOME,parallelogram,1,4,0,0,2840,True,5,4,2,6,3,1,1,4,5,3,2,6,True,baboons,,
LOME,isoTrapezoid,0,3,5,0,2830,True,6,4,5,3,2,1,6,2,5,3,1,4,True,baboons,,
LOME,random,3,1,1,1,1891,True,6,1,2,5,4,3,5,4,1,6,2,3,True,baboons,,
LOME,rustedHinge,2,4,0,0,811,True,6,1,5,4,3,2,4,5,3,1,6,2,True,baboons,,
LOME,hinge,1,1,3,0,2078,True,4,6,3,2,5,1,4,2,3,5,1,6,True,baboons,,
LOME,rectangle,0,2,0,0,3240,False,6,1,3,2,4,5,5,2,3,4,1,6,True,baboons,,
LOME,losange,1,3,1,0,2609,True,4,6,1,2,3,5,3,2,5,4,1,6,True,baboons,,
LOME,kite,2,2,2,1,799,True,2,5,1,3,6,4,1,5,4,2,6,3,True,baboons,,
LOME,isoTrapezoid,3,4,0,0,971,True,1,4,2,6,5,3,5,2,6,1,3,4,True,baboons,,
LOME,kite,0,1,5,0,2490,False,4,6,5,2,3,1,6,1,5,2,3,4,True,baboons,,
LOME,rustedHinge,1,3,4,0,3420,True,3,4,5,6,2,1,1,2,3,4,5,6,True,baboons,,
LOME,rightKite,2,1,2,0,1771,True,1,5,6,4,2,3,4,1,3,5,2,6,True,baboons,,
LOME,rustedHinge,3,0,4,0,2840,True,2,4,5,6,1,3,5,1,4,2,6,3,True,baboons,,
LOME,trapezoid,1,0,5,0,2010,False,3,4,1,2,5,6,3,1,6,2,4,5,True,baboons,,
LOME,rustedHinge,3,5,1,0,2480,False,3,1,2,5,4,6,4,6,1,2,3,5,True,baboons,,
LOME,square,3,2,2,1,1539,False,4,6,1,5,2,3,5,2,1,6,3,4,True,baboons,,
LOME,rustedHinge,0,2,2,1,2250,False,3,4,1,2,6,5,4,5,3,6,2,1,True,baboons,,
LOME,square,0,0,0,1,1430,False,3,1,4,5,6,2,4,2,5,6,1,3,True,baboons,,
LOME,random,1,2,5,0,1852,True,2,5,4,3,6,1,5,6,2,4,1,3,True,baboons,,
LOME,parallelogram,2,5,5,1,871,False,4,3,2,5,1,6,1,3,6,2,5,4,True,baboons,,
LOME,random,2,3,1,0,1898,False,3,6,5,4,2,1,6,2,3,5,4,1,True,baboons,,
